state,date,strat,type,bottom,top,lower,upper,central_lower,central_upper,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Alabama,2020-10-10,,estimate,0.007,0.037,0.014,0.025,0.015,0.019,0.02,0.021,0.01,,,,,,
Texas,2020-10-16,,estimate,0.007,0.037,0.014,0.025,0.017,0.021,0.02,0.022,0.01,,,,,,
Alabama,2020-10-15,,estimate,0.007,0.037,0.014,0.025,0.018,0.022,0.021,0.022,0.01,,,,,,
Oregon,2020-09-22,,estimate,0.007,0.037,0.014,0.026,0.015,0.02,0.021,0.022,0.009,,,,,,
Alabama,2020-10-12,,estimate,0.007,0.037,0.014,0.026,0.019,0.023,0.021,0.022,0.01,,,,,,
Texas,2020-10-17,,estimate,0.007,0.037,0.015,0.026,0.016,0.021,0.021,0.022,0.01,,,,,,
Texas,2020-10-18,,estimate,0.007,0.037,0.016,0.028,0.018,0.022,0.022,0.023,0.01,,,,,,
Nevada,2020-10-02,,estimate,0.007,0.037,0.017,0.028,0.02,0.024,0.022,0.022,0.009,,,,,,
Nevada,2020-10-07,,estimate,0.007,0.037,0.017,0.028,0.022,0.026,0.022,0.022,0.009,,,,,,
Nevada,2020-10-01,,estimate,0.007,0.037,0.018,0.029,0.019,0.023,0.022,0.022,0.009,,,,,,
Nevada,2020-10-09,,estimate,0.007,0.037,0.018,0.029,0.023,0.027,0.023,0.022,0.009,,,,,,
Colorado,2020-09-22,,estimate,0.007,0.037,0.019,0.03,0.023,0.028,0.023,0.022,0.009,,,,,,
Oregon,2020-09-21,,estimate,0.007,0.038,0.014,0.025,0.015,0.02,0.021,0.022,0.01,,,,,,
Alabama,2020-10-13,,estimate,0.007,0.038,0.014,0.025,0.019,0.023,0.021,0.022,0.01,,,,,,
Colorado,2020-09-23,,estimate,0.007,0.038,0.019,0.03,0.021,0.025,0.023,0.022,0.01,,,,,,
Nevada,2020-10-10,,estimate,0.007,0.038,0.019,0.03,0.023,0.027,0.024,0.023,0.009,,,,,,
Oregon,2020-09-19,,estimate,0.007,0.039,0.012,0.025,0.016,0.021,0.021,0.023,0.01,,,,,,
Pennsylvania,2020-09-28,,estimate,0.007,0.039,0.017,0.027,0.021,0.025,0.023,0.023,0.01,,,,,,
Minnesota,2020-10-08,,estimate,0.007,0.039,0.018,0.031,0.022,0.027,0.024,0.023,0.01,,,,,,
Colorado,2020-09-27,,estimate,0.007,0.039,0.021,0.033,0.026,0.031,0.025,0.023,0.01,,,,,,
North Dakota,2020-11-06,,estimate based on partial data,0.007,0.04,0.022,0.032,0.024,0.027,0.025,0.024,0.01,,,,,,
Minnesota,2020-09-15,,estimate,0.007,0.041,0.016,0.029,0.018,0.022,0.023,0.025,0.011,,,,,,
Florida,2020-10-11,,estimate,0.007,0.042,0.015,0.028,0.019,0.024,0.022,0.023,0.011,,,,,,
Nevada,2020-09-19,,estimate,0.007,0.043,0.016,0.031,0.023,0.028,0.025,0.026,0.011,,,,,,
Wisconsin,2020-10-26,,estimate,0.007,0.043,0.022,0.035,0.027,0.032,0.027,0.027,0.011,,,,,,
Wisconsin,2020-10-27,,estimate,0.007,0.044,0.021,0.035,0.028,0.033,0.027,0.027,0.012,,,,,,
Indiana,2020-09-25,,estimate,0.007,0.044,0.022,0.035,0.025,0.029,0.028,0.028,0.011,,,,,,
New Hampshire,2020-10-12,,estimate,0.007,0.045,0.025,0.039,0.032,0.037,0.03,0.027,0.012,,,,,,
New Hampshire,2020-10-11,,estimate,0.007,0.045,0.026,0.039,0.032,0.037,0.029,0.027,0.012,,,,,,
New Hampshire,2020-10-13,,estimate,0.007,0.045,0.026,0.039,0.033,0.037,0.03,0.028,0.012,,,,,,
Michigan,2020-09-28,,estimate,0.007,0.048,0.019,0.034,0.024,0.029,0.027,0.028,0.013,,,,,,
Michigan,2020-09-29,,estimate,0.007,0.048,0.022,0.036,0.025,0.031,0.029,0.029,0.013,,,,,,
Texas,2020-11-04,,estimate,0.007,0.052,0.016,0.034,0.018,0.025,0.027,0.028,0.014,,,,,,
Alaska,2020-11-08,,estimate based on partial data,0.007,0.058,0.027,0.044,0.033,0.039,0.034,0.032,0.016,,,,,,
Tennessee,2020-11-06,,estimate based on partial data,0.007,0.062,0.017,0.036,0.022,0.029,0.03,0.034,0.018,,,,,,
Vermont,2020-10-13,,estimate,0.007,0.067,0.031,0.055,0.04,0.048,0.04,0.039,0.018,,,,,,
Nevada,2020-11-08,,estimate based on partial data,0.007,0.068,0.027,0.051,0.034,0.043,0.038,0.039,0.019,,,,,,
Vermont,2020-10-15,,estimate,0.007,0.069,0.031,0.055,0.04,0.049,0.04,0.039,0.019,,,,,,
Vermont,2020-09-21,,estimate,0.007,0.072,0.022,0.048,0.029,0.038,0.037,0.04,0.02,,,,,,
District of Columbia,2020-11-10,,estimate based on partial data,0.007,0.073,0.026,0.051,0.032,0.041,0.041,0.042,0.021,,,,,,
Utah,2020-11-13,,estimate based on partial data,0.007,0.083,0.024,0.05,0.033,0.043,0.041,0.043,0.024,,,,,,
Indiana,2020-11-09,,estimate based on partial data,0.007,0.083,0.036,0.069,0.046,0.057,0.049,0.047,0.024,,,,,,
Massachusetts,2020-11-14,,estimate based on partial data,0.007,0.092,0.028,0.055,0.04,0.05,0.045,0.048,0.029,,,,,,
Pennsylvania,2020-11-15,,estimate based on partial data,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-16,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-17,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-18,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-19,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-20,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-21,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-22,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-23,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-24,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-25,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-26,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-27,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-28,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Pennsylvania,2020-11-29,,forecast,0.007,0.106,0.025,0.056,0.032,0.043,0.045,0.05,0.034,,,,,,
Kansas,2020-11-09,,estimate based on partial data,0.007,0.113,0.029,0.066,0.04,0.053,0.054,0.061,0.036,,,,,,
Minnesota,2020-11-15,,estimate based on partial data,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-16,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-17,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-18,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-19,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-20,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-21,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-22,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-23,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-24,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-25,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-26,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-27,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-28,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Minnesota,2020-11-29,,forecast,0.007,0.12,0.043,0.081,0.058,0.072,0.062,0.06,0.036,,,,,,
Vermont,2020-11-14,,estimate based on partial data,0.007,0.213,0.066,0.138,0.086,0.113,0.107,0.115,0.066,,,,,,
Indiana,2020-09-19,,estimate,0.008,0.03,0.013,0.021,0.014,0.017,0.017,0.018,0.007,,,,,,
Kentucky,2020-09-28,,estimate,0.008,0.03,0.013,0.021,0.016,0.019,0.018,0.018,0.007,,,,,,
Indiana,2020-09-20,,estimate,0.008,0.031,0.013,0.022,0.013,0.017,0.019,0.019,0.008,,,,,,
Idaho,2020-09-11,,estimate,0.008,0.031,0.014,0.022,0.017,0.02,0.018,0.019,0.007,,,,,,
Idaho,2020-09-12,,estimate,0.008,0.032,0.015,0.023,0.019,0.021,0.019,0.02,0.007,,,,,,
Utah,2020-09-24,,estimate,0.008,0.032,0.016,0.025,0.02,0.023,0.02,0.02,0.008,,,,,,
Alaska,2020-09-12,,estimate,0.008,0.032,0.019,0.027,0.022,0.025,0.022,0.021,0.008,,,,,,
South Dakota,2020-09-12,,estimate,0.008,0.033,0.015,0.024,0.017,0.02,0.02,0.02,0.008,,,,,,
Utah,2020-10-15,,estimate,0.008,0.033,0.017,0.026,0.02,0.023,0.021,0.021,0.007,,,,,,
Tennessee,2020-10-10,,estimate,0.008,0.034,0.014,0.023,0.016,0.019,0.019,0.02,0.008,,,,,,
California,2020-10-16,,estimate,0.008,0.034,0.017,0.026,0.018,0.021,0.021,0.021,0.008,,,,,,
Tennessee,2020-10-07,,estimate,0.008,0.036,0.013,0.023,0.015,0.019,0.02,0.021,0.009,,,,,,
New York,2020-09-15,,estimate,0.008,0.036,0.015,0.025,0.018,0.022,0.021,0.022,0.009,,,,,,
Minnesota,2020-09-29,,estimate,0.008,0.036,0.018,0.029,0.022,0.026,0.022,0.022,0.009,,,,,,
Washington,2020-10-16,,estimate,0.008,0.036,0.019,0.03,0.021,0.025,0.024,0.023,0.009,,,,,,
Alabama,2020-10-16,,estimate,0.008,0.037,0.016,0.027,0.018,0.022,0.021,0.022,0.009,,,,,,
New York,2020-10-01,,estimate,0.008,0.037,0.017,0.028,0.022,0.026,0.022,0.022,0.009,,,,,,
Minnesota,2020-09-28,,estimate,0.008,0.037,0.017,0.028,0.022,0.026,0.023,0.023,0.009,,,,,,
Colorado,2020-09-21,,estimate,0.008,0.037,0.019,0.03,0.023,0.027,0.024,0.023,0.009,,,,,,
Alabama,2020-10-14,,estimate,0.008,0.038,0.014,0.025,0.019,0.023,0.021,0.022,0.01,,,,,,
Texas,2020-10-21,,estimate,0.008,0.038,0.015,0.027,0.02,0.024,0.023,0.024,0.01,,,,,,
Texas,2020-10-19,,estimate,0.008,0.038,0.016,0.027,0.018,0.022,0.022,0.023,0.01,,,,,,
Montana,2020-10-12,,estimate,0.008,0.038,0.018,0.03,0.018,0.023,0.023,0.023,0.009,,,,,,
Nevada,2020-10-12,,estimate,0.008,0.038,0.019,0.03,0.024,0.028,0.025,0.024,0.009,,,,,,
Nevada,2020-10-11,,estimate,0.008,0.038,0.019,0.031,0.024,0.028,0.024,0.024,0.009,,,,,,
Oregon,2020-09-20,,estimate,0.008,0.039,0.013,0.025,0.017,0.021,0.021,0.023,0.01,,,,,,
Massachusetts,2020-09-14,,estimate,0.008,0.039,0.014,0.024,0.019,0.023,0.021,0.022,0.01,,,,,,
Massachusetts,2020-09-15,,estimate,0.008,0.039,0.014,0.025,0.018,0.022,0.022,0.023,0.01,,,,,,
Texas,2020-10-22,,estimate,0.008,0.039,0.016,0.028,0.02,0.024,0.024,0.024,0.01,,,,,,
West Virginia,2020-10-05,,estimate,0.008,0.04,0.016,0.028,0.019,0.024,0.023,0.023,0.01,,,,,,
Pennsylvania,2020-09-29,,estimate,0.008,0.04,0.017,0.028,0.022,0.025,0.023,0.023,0.01,,,,,,
Minnesota,2020-10-09,,estimate,0.008,0.04,0.02,0.033,0.025,0.03,0.025,0.025,0.01,,,,,,
New Hampshire,2020-09-15,,estimate,0.008,0.04,0.023,0.035,0.027,0.031,0.026,0.024,0.011,,,,,,
Wisconsin,2020-10-09,,estimate,0.008,0.04,0.023,0.035,0.027,0.031,0.027,0.026,0.01,,,,,,
Pennsylvania,2020-09-30,,estimate,0.008,0.041,0.018,0.029,0.022,0.026,0.024,0.024,0.01,,,,,,
Pennsylvania,2020-10-02,,estimate,0.008,0.041,0.019,0.029,0.023,0.027,0.025,0.025,0.01,,,,,,
Wisconsin,2020-10-21,,estimate,0.008,0.041,0.021,0.034,0.027,0.032,0.027,0.027,0.01,,,,,,
Pennsylvania,2020-10-03,,estimate,0.008,0.042,0.019,0.03,0.023,0.027,0.025,0.026,0.01,,,,,,
Florida,2020-10-13,,estimate,0.008,0.043,0.015,0.028,0.021,0.026,0.023,0.024,0.011,,,,,,
Florida,2020-10-14,,estimate,0.008,0.043,0.016,0.029,0.019,0.024,0.024,0.025,0.011,,,,,,
Wisconsin,2020-10-25,,estimate,0.008,0.043,0.022,0.035,0.027,0.032,0.027,0.027,0.011,,,,,,
Nevada,2020-09-20,,estimate,0.008,0.044,0.017,0.031,0.024,0.029,0.026,0.027,0.011,,,,,,
New Hampshire,2020-10-10,,estimate,0.008,0.044,0.025,0.038,0.031,0.036,0.029,0.027,0.012,,,,,,
New Hampshire,2020-10-09,,estimate,0.008,0.044,0.026,0.038,0.031,0.035,0.029,0.027,0.012,,,,,,
Oklahoma,2020-10-25,,estimate,0.008,0.046,0.017,0.031,0.021,0.027,0.025,0.026,0.012,,,,,,
Texas,2020-11-01,,estimate,0.008,0.046,0.017,0.032,0.024,0.029,0.026,0.027,0.012,,,,,,
Texas,2020-11-02,,estimate,0.008,0.048,0.017,0.032,0.021,0.027,0.026,0.027,0.012,,,,,,
Rhode Island,2020-09-23,,estimate,0.008,0.049,0.021,0.033,0.024,0.028,0.027,0.027,0.013,,,,,,
Texas,2020-11-03,,estimate,0.008,0.05,0.016,0.033,0.02,0.026,0.027,0.027,0.013,,,,,,
New Mexico,2020-11-02,,estimate,0.008,0.05,0.019,0.036,0.028,0.034,0.029,0.029,0.013,,,,,,
Rhode Island,2020-09-22,,estimate,0.008,0.05,0.02,0.032,0.024,0.028,0.026,0.026,0.013,,,,,,
Florida,2020-10-31,,estimate,0.008,0.051,0.02,0.037,0.023,0.029,0.028,0.028,0.013,,,,,,
Kentucky,2020-11-07,,estimate based on partial data,0.008,0.052,0.021,0.037,0.025,0.031,0.029,0.03,0.013,,,,,,
Idaho,2020-11-07,,estimate based on partial data,0.008,0.055,0.02,0.036,0.024,0.029,0.029,0.031,0.015,,,,,,
Kansas,2020-10-19,,estimate,0.008,0.055,0.025,0.042,0.03,0.036,0.032,0.031,0.015,,,,,,
Alaska,2020-11-07,,estimate based on partial data,0.008,0.056,0.027,0.043,0.033,0.039,0.033,0.032,0.015,,,,,,
Tennessee,2020-11-05,,estimate based on partial data,0.008,0.059,0.018,0.037,0.024,0.03,0.03,0.033,0.017,,,,,,
Idaho,2020-11-08,,estimate based on partial data,0.008,0.059,0.02,0.037,0.022,0.028,0.029,0.031,0.016,,,,,,
Louisiana,2020-10-26,,estimate,0.008,0.061,0.022,0.042,0.027,0.034,0.032,0.033,0.016,,,,,,
Nebraska,2020-11-13,,estimate based on partial data,0.008,0.069,0.026,0.046,0.034,0.041,0.037,0.038,0.019,,,,,,
Missouri,2020-11-08,,estimate based on partial data,0.008,0.071,0.028,0.051,0.033,0.042,0.04,0.04,0.02,,,,,,
Nebraska,2020-11-14,,estimate based on partial data,0.008,0.072,0.025,0.046,0.031,0.038,0.037,0.038,0.02,,,,,,
Rhode Island,2020-11-02,,estimate,0.008,0.074,0.025,0.047,0.027,0.035,0.037,0.038,0.02,,,,,,
Nebraska,2020-11-15,,estimate based on partial data,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-16,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-17,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-18,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-19,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-20,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-21,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-22,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-23,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-24,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-25,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-26,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-27,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-28,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Nebraska,2020-11-29,,forecast,0.008,0.075,0.025,0.046,0.032,0.039,0.037,0.038,0.021,,,,,,
Utah,2020-11-12,,estimate based on partial data,0.008,0.079,0.027,0.052,0.033,0.042,0.041,0.043,0.022,,,,,,
Pennsylvania,2020-11-13,,estimate based on partial data,0.008,0.099,0.024,0.054,0.034,0.044,0.045,0.05,0.031,,,,,,
Oklahoma,2020-11-10,,estimate based on partial data,0.008,0.11,0.021,0.06,0.031,0.045,0.05,0.055,0.034,,,,,,
New York,2020-11-13,,estimate based on partial data,0.008,0.11,0.041,0.078,0.048,0.061,0.058,0.058,0.032,,,,,,
Nebraska,2020-09-06,,estimate,0.009,0.028,0.015,0.022,0.019,0.021,0.018,0.018,0.006,,,,,,
Nebraska,2020-09-07,,estimate,0.009,0.028,0.015,0.023,0.019,0.021,0.019,0.019,0.006,,,,,,
Nebraska,2020-09-08,,estimate,0.009,0.029,0.016,0.023,0.019,0.022,0.019,0.019,0.006,,,,,,
Kentucky,2020-09-29,,estimate,0.009,0.031,0.015,0.023,0.017,0.02,0.019,0.019,0.007,,,,,,
Kentucky,2020-09-30,,estimate,0.009,0.032,0.016,0.024,0.017,0.02,0.02,0.02,0.007,,,,,,
Utah,2020-10-16,,estimate,0.009,0.033,0.018,0.027,0.021,0.024,0.022,0.022,0.007,,,,,,
California,2020-10-17,,estimate,0.009,0.034,0.017,0.027,0.02,0.024,0.022,0.022,0.008,,,,,,
Tennessee,2020-10-09,,estimate,0.009,0.035,0.013,0.023,0.016,0.02,0.019,0.02,0.008,,,,,,
Ohio,2020-09-23,,estimate,0.009,0.036,0.016,0.027,0.02,0.024,0.022,0.023,0.009,,,,,,
Illinois,2020-09-25,,estimate,0.009,0.036,0.017,0.028,0.019,0.023,0.022,0.022,0.008,,,,,,
South Dakota,2020-10-29,,estimate,0.009,0.036,0.018,0.029,0.023,0.027,0.023,0.023,0.009,,,,,,
Tennessee,2020-10-28,,estimate,0.009,0.037,0.017,0.028,0.021,0.025,0.023,0.023,0.009,,,,,,
Minnesota,2020-09-27,,estimate,0.009,0.037,0.018,0.029,0.022,0.026,0.024,0.024,0.009,,,,,,
District of Columbia,2020-10-17,,estimate,0.009,0.037,0.02,0.03,0.023,0.027,0.024,0.023,0.009,,,,,,
Colorado,2020-09-20,,estimate,0.009,0.037,0.02,0.03,0.024,0.027,0.025,0.024,0.009,,,,,,
Texas,2020-10-20,,estimate,0.009,0.038,0.016,0.028,0.018,0.022,0.023,0.024,0.01,,,,,,
Nevada,2020-09-30,,estimate,0.009,0.038,0.017,0.028,0.02,0.024,0.023,0.023,0.009,,,,,,
Nevada,2020-09-29,,estimate,0.009,0.038,0.018,0.029,0.021,0.025,0.023,0.023,0.009,,,,,,
Massachusetts,2020-09-25,,estimate,0.009,0.038,0.019,0.029,0.023,0.027,0.025,0.025,0.009,,,,,,
North Dakota,2020-11-04,,estimate,0.009,0.038,0.022,0.031,0.024,0.028,0.026,0.025,0.009,,,,,,
Massachusetts,2020-09-17,,estimate,0.009,0.039,0.016,0.027,0.019,0.023,0.023,0.024,0.01,,,,,,
Massachusetts,2020-09-18,,estimate,0.009,0.039,0.017,0.027,0.02,0.023,0.023,0.024,0.01,,,,,,
Maryland,2020-10-18,,estimate,0.009,0.039,0.02,0.032,0.024,0.029,0.025,0.024,0.009,,,,,,
Massachusetts,2020-09-16,,estimate,0.009,0.04,0.016,0.027,0.019,0.023,0.022,0.024,0.01,,,,,,
Texas,2020-10-23,,estimate,0.009,0.04,0.017,0.029,0.021,0.026,0.024,0.024,0.01,,,,,,
Texas,2020-10-24,,estimate,0.009,0.04,0.018,0.03,0.021,0.026,0.024,0.025,0.01,,,,,,
West Virginia,2020-10-07,,estimate,0.009,0.04,0.018,0.03,0.023,0.027,0.025,0.025,0.009,,,,,,
Montana,2020-10-11,,estimate,0.009,0.04,0.019,0.031,0.024,0.029,0.024,0.024,0.009,,,,,,
Nevada,2020-10-13,,estimate,0.009,0.04,0.02,0.031,0.025,0.029,0.026,0.025,0.009,,,,,,
Colorado,2020-09-28,,estimate,0.009,0.04,0.021,0.034,0.027,0.031,0.026,0.024,0.01,,,,,,
North Dakota,2020-11-05,,estimate based on partial data,0.009,0.04,0.022,0.032,0.024,0.027,0.026,0.024,0.01,,,,,,
New Hampshire,2020-09-16,,estimate,0.009,0.04,0.024,0.035,0.028,0.032,0.027,0.026,0.01,,,,,,
West Virginia,2020-10-06,,estimate,0.009,0.041,0.016,0.028,0.022,0.026,0.024,0.024,0.01,,,,,,
Texas,2020-10-25,,estimate,0.009,0.041,0.017,0.029,0.023,0.027,0.024,0.025,0.01,,,,,,
Wisconsin,2020-10-13,,estimate,0.009,0.041,0.022,0.033,0.028,0.032,0.027,0.027,0.01,,,,,,
Wisconsin,2020-10-06,,estimate,0.009,0.041,0.023,0.035,0.025,0.029,0.027,0.026,0.01,,,,,,
Wisconsin,2020-10-03,,estimate,0.009,0.041,0.023,0.035,0.028,0.032,0.027,0.026,0.01,,,,,,
Wisconsin,2020-10-10,,estimate,0.009,0.041,0.023,0.035,0.028,0.032,0.027,0.026,0.01,,,,,,
Wisconsin,2020-10-11,,estimate,0.009,0.041,0.023,0.035,0.028,0.032,0.027,0.027,0.01,,,,,,
Wisconsin,2020-10-01,,estimate,0.009,0.041,0.023,0.035,0.03,0.035,0.027,0.026,0.01,,,,,,
Wisconsin,2020-10-02,,estimate,0.009,0.041,0.024,0.035,0.026,0.031,0.027,0.026,0.01,,,,,,
Wisconsin,2020-10-05,,estimate,0.009,0.041,0.024,0.036,0.027,0.031,0.027,0.026,0.01,,,,,,
Texas,2020-10-27,,estimate,0.009,0.042,0.017,0.03,0.022,0.027,0.025,0.025,0.01,,,,,,
Wisconsin,2020-10-20,,estimate,0.009,0.042,0.022,0.034,0.027,0.031,0.027,0.027,0.01,,,,,,
Wisconsin,2020-09-28,,estimate,0.009,0.042,0.024,0.035,0.029,0.033,0.028,0.027,0.011,,,,,,
Texas,2020-10-28,,estimate,0.009,0.043,0.017,0.03,0.022,0.026,0.025,0.026,0.01,,,,,,
Texas,2020-10-29,,estimate,0.009,0.043,0.018,0.032,0.022,0.027,0.025,0.026,0.011,,,,,,
Pennsylvania,2020-10-05,,estimate,0.009,0.043,0.021,0.032,0.024,0.028,0.026,0.026,0.01,,,,,,
Wisconsin,2020-10-23,,estimate,0.009,0.043,0.022,0.035,0.026,0.031,0.027,0.027,0.011,,,,,,
Florida,2020-10-15,,estimate,0.009,0.044,0.016,0.03,0.019,0.024,0.024,0.026,0.011,,,,,,
Minnesota,2020-09-16,,estimate,0.009,0.044,0.016,0.03,0.021,0.026,0.025,0.026,0.011,,,,,,
Texas,2020-10-30,,estimate,0.009,0.044,0.018,0.032,0.022,0.027,0.026,0.026,0.011,,,,,,
Wisconsin,2020-10-24,,estimate,0.009,0.044,0.022,0.035,0.026,0.031,0.027,0.027,0.011,,,,,,
Minnesota,2020-09-17,,estimate,0.009,0.045,0.017,0.031,0.02,0.025,0.026,0.027,0.011,,,,,,
Texas,2020-10-31,,estimate,0.009,0.045,0.017,0.032,0.021,0.026,0.026,0.027,0.011,,,,,,
Florida,2020-10-21,,estimate,0.009,0.045,0.019,0.033,0.025,0.03,0.027,0.027,0.011,,,,,,
Indiana,2020-09-26,,estimate,0.009,0.045,0.022,0.035,0.027,0.031,0.03,0.03,0.011,,,,,,
Florida,2020-10-24,,estimate,0.009,0.046,0.02,0.034,0.024,0.029,0.027,0.028,0.011,,,,,,
New Hampshire,2020-10-14,,estimate,0.009,0.046,0.027,0.04,0.033,0.037,0.031,0.029,0.012,,,,,,
Oklahoma,2020-10-26,,estimate,0.009,0.048,0.017,0.033,0.024,0.03,0.027,0.028,0.012,,,,,,
Florida,2020-10-28,,estimate,0.009,0.048,0.019,0.034,0.024,0.029,0.027,0.028,0.012,,,,,,
Florida,2020-10-29,,estimate,0.009,0.049,0.018,0.034,0.022,0.028,0.027,0.028,0.012,,,,,,
Kentucky,2020-11-06,,estimate based on partial data,0.009,0.049,0.022,0.037,0.026,0.032,0.029,0.029,0.012,,,,,,
Florida,2020-10-30,,estimate,0.009,0.05,0.018,0.034,0.022,0.028,0.027,0.028,0.013,,,,,,
Rhode Island,2020-09-24,,estimate,0.009,0.051,0.022,0.034,0.024,0.028,0.028,0.029,0.013,,,,,,
Tennessee,2020-11-03,,estimate,0.009,0.052,0.019,0.035,0.024,0.029,0.029,0.03,0.014,,,,,,
Rhode Island,2020-09-26,,estimate,0.009,0.052,0.021,0.034,0.026,0.03,0.029,0.031,0.014,,,,,,
Idaho,2020-11-06,,estimate based on partial data,0.009,0.053,0.02,0.035,0.024,0.03,0.029,0.03,0.014,,,,,,
Alaska,2020-11-06,,estimate based on partial data,0.009,0.054,0.026,0.042,0.033,0.039,0.033,0.032,0.014,,,,,,
Tennessee,2020-11-04,,estimate,0.009,0.056,0.018,0.035,0.023,0.029,0.029,0.032,0.015,,,,,,
Louisiana,2020-10-27,,estimate,0.009,0.062,0.023,0.044,0.03,0.037,0.035,0.036,0.017,,,,,,
Vermont,2020-10-12,,estimate,0.009,0.068,0.03,0.053,0.043,0.052,0.04,0.039,0.018,,,,,,
Rhode Island,2020-10-31,,estimate,0.009,0.069,0.025,0.046,0.033,0.041,0.037,0.038,0.019,,,,,,
