state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Iowa,2020-10-18,,estimate,706,736,263,373,550,640,767,881,1211
Iowa,2020-10-19,,estimate,886,927,331,474,689,809,965,1116,1529
Iowa,2020-10-20,,estimate,1100,1163,421,593,862,1006,1206,1398,1925
Iowa,2020-10-21,,estimate,1578,1652,586,839,1247,1441,1722,1978,2715
Iowa,2020-10-22,,estimate,1608,1681,588,877,1265,1470,1755,2029,2711
Iowa,2020-10-23,,estimate,1557,1628,573,825,1212,1424,1709,1966,2664
Iowa,2020-10-24,,estimate,1360,1427,504,725,1067,1248,1481,1706,2389
Iowa,2020-10-25,,estimate,983,1032,367,507,772,905,1075,1250,1692
Iowa,2020-10-26,,estimate,1310,1364,474,708,1020,1195,1428,1646,2240
Iowa,2020-10-27,,estimate,1652,1748,615,903,1297,1512,1831,2111,2884
Iowa,2020-10-28,,estimate,2446,2566,915,1326,1924,2230,2655,3049,4281
Iowa,2020-10-29,,estimate,2542,2672,947,1356,1983,2318,2791,3226,4377
Iowa,2020-10-30,,estimate,2554,2670,914,1353,2007,2339,2799,3232,4340
Iowa,2020-10-31,,estimate,2298,2389,835,1214,1782,2106,2492,2885,3884
Iowa,2020-11-01,,estimate,1668,1741,608,877,1299,1520,1828,2113,2826
Iowa,2020-11-02,,estimate,2222,2304,803,1172,1721,2019,2429,2769,3744
Iowa,2020-11-03,,estimate,2850,2990,1058,1518,2238,2599,3120,3585,4968
Iowa,2020-11-04,,estimate,4146,4311,1502,2157,3244,3787,4538,5159,7052
Iowa,2020-11-05,,estimate,4166,4370,1537,2219,3284,3816,4536,5253,7183
Iowa,2020-11-06,,estimate,4125,4321,1524,2169,3212,3763,4503,5237,7037
Iowa,2020-11-07,,estimate,3503,3667,1310,1851,2718,3174,3829,4440,5962
Iowa,2020-11-08,,estimate,2513,2635,924,1352,1965,2291,2745,3174,4317
Iowa,2020-11-09,,estimate,3160,3292,1151,1678,2460,2886,3444,3978,5313
Iowa,2020-11-10,,estimate,3849,4046,1416,2098,3063,3514,4225,4860,6648
Iowa,2020-11-11,,estimate,5388,5638,1926,2945,4233,4928,5897,6827,9194
Iowa,2020-11-12,,estimate,5188,5405,1868,2811,4071,4710,5650,6489,8813
Iowa,2020-11-13,,estimate,4798,4989,1740,2512,3719,4356,5241,6026,8140
Iowa,2020-11-14,,estimate,3875,4056,1387,2085,3081,3590,4226,4850,6618
Iowa,2020-11-15,,estimate,2622,2742,949,1400,2056,2415,2874,3328,4439
Iowa,2020-11-16,,estimate,3138,3281,1150,1646,2472,2868,3424,3951,5378
Iowa,2020-11-17,,estimate,3662,3835,1351,1984,2864,3338,4001,4605,6267
Iowa,2020-11-18,,estimate,4911,5087,1766,2576,3809,4466,5354,6118,8321
Iowa,2020-11-19,,estimate,4516,4706,1637,2374,3520,4115,4917,5701,7707
Iowa,2020-11-20,,estimate,4078,4255,1472,2207,3208,3744,4428,5122,6930
Iowa,2020-11-21,,estimate,3174,3345,1171,1724,2509,2920,3493,4027,5495
Iowa,2020-11-22,,estimate,2074,2186,781,1115,1620,1895,2283,2651,3568
Iowa,2020-11-23,,estimate,2446,2542,867,1308,1909,2250,2665,3051,4120
Iowa,2020-11-24,,estimate,2826,2924,990,1513,2209,2584,3054,3517,4705
Iowa,2020-11-25,,estimate,3608,3793,1353,1862,2833,3297,3970,4608,6286
Iowa,2020-11-26,,estimate,3332,3512,1242,1797,2631,3051,3627,4218,5792
Iowa,2020-11-27,,estimate,2948,3088,1080,1564,2314,2697,3226,3686,5065
Iowa,2020-11-28,,estimate,2348,2449,872,1240,1815,2145,2563,2954,3985
Iowa,2020-11-29,,estimate,1538,1613,580,815,1202,1400,1675,1939,2665
Iowa,2020-11-30,,estimate,1787,1876,657,955,1406,1631,1959,2263,3100
Iowa,2020-12-01,,estimate,2050,2148,755,1096,1618,1893,2228,2571,3490
Iowa,2020-12-02,,estimate,2700,2828,996,1456,2110,2475,2943,3401,4640
Iowa,2020-12-03,,estimate,2530,2627,919,1318,1954,2306,2749,3157,4287
Iowa,2020-12-04,,estimate,2252,2352,825,1199,1772,2048,2453,2820,3891
Iowa,2020-12-05,,estimate,1798,1869,648,963,1410,1644,1940,2246,3034
Iowa,2020-12-06,,estimate,1182,1238,429,642,928,1084,1296,1489,2009
Iowa,2020-12-07,,estimate,1396,1456,502,741,1095,1276,1528,1758,2358
Iowa,2020-12-08,,estimate,1606,1685,599,875,1257,1469,1753,2027,2812
Iowa,2020-12-09,,estimate,2140,2255,787,1179,1690,1958,2350,2722,3683
Iowa,2020-12-10,,estimate,2018,2100,733,1065,1579,1837,2190,2500,3441
Iowa,2020-12-11,,estimate,1837,1906,666,968,1435,1673,1983,2269,3142
Iowa,2020-12-12,,estimate,1468,1524,525,769,1151,1343,1600,1842,2448
Iowa,2020-12-13,,estimate,964,1009,360,516,752,878,1051,1217,1670
Iowa,2020-12-14,,estimate,1164,1205,419,614,904,1056,1267,1444,1964
Iowa,2020-12-15,,estimate,1366,1437,521,726,1077,1254,1505,1720,2381
Iowa,2020-12-16,,estimate,1815,1901,656,996,1432,1659,1983,2294,3062
Iowa,2020-12-17,,estimate,1749,1819,635,921,1355,1596,1904,2193,3004
Iowa,2020-12-18,,estimate,1600,1669,582,847,1250,1462,1750,2013,2694
Iowa,2020-12-19,,estimate,1300,1350,468,697,1014,1187,1396,1614,2217
Iowa,2020-12-20,,estimate,864,903,311,467,679,789,942,1090,1480
Iowa,2020-12-21,,estimate,1056,1102,382,571,829,967,1152,1319,1786
Iowa,2020-12-22,,estimate,1250,1313,457,674,984,1145,1371,1588,2155
Iowa,2020-12-23,,estimate,1720,1785,619,909,1327,1569,1879,2157,2874
Iowa,2020-12-24,,estimate,1642,1709,601,863,1287,1502,1782,2061,2802
Iowa,2020-12-25,,estimate,1511,1575,552,808,1172,1371,1650,1895,2588
Iowa,2020-12-26,,estimate,1246,1305,462,654,967,1137,1362,1570,2156
Iowa,2020-12-27,,estimate,857,896,316,457,670,783,932,1073,1480
Iowa,2020-12-28,,estimate,1055,1100,382,563,828,965,1150,1325,1800
Iowa,2020-12-29,,estimate,1286,1332,468,672,1005,1166,1398,1594,2175
Iowa,2020-12-30,,estimate,1742,1827,640,959,1369,1587,1900,2193,3007
Iowa,2020-12-31,,estimate,1726,1796,633,897,1344,1581,1883,2158,2945
Iowa,2021-01-01,,estimate,1584,1667,587,836,1256,1447,1745,2019,2716
Iowa,2021-01-02,,estimate,1310,1371,493,687,1016,1192,1430,1660,2260
Iowa,2021-01-03,,estimate,904,945,333,479,704,823,988,1145,1548
Iowa,2021-01-04,,estimate,1112,1153,405,586,866,1012,1209,1384,1899
Iowa,2021-01-05,,estimate,1330,1389,481,709,1049,1219,1451,1660,2268
Iowa,2021-01-06,,estimate,1803,1881,679,943,1385,1632,1969,2275,3118
Iowa,2021-01-07,,estimate,1712,1789,631,911,1348,1571,1868,2146,2954
Iowa,2021-01-08,,estimate based on partial data,1569,1643,584,814,1219,1434,1711,1980,2720
Iowa,2021-01-09,,estimate based on partial data,1267,1331,478,687,993,1157,1382,1606,2193
Iowa,2021-01-10,,estimate based on partial data,852,887,310,448,661,782,930,1068,1451
Iowa,2021-01-11,,estimate based on partial data,1014,1053,360,536,799,924,1102,1264,1709
Iowa,2021-01-12,,estimate based on partial data,1182,1240,445,633,917,1070,1289,1505,2048
Iowa,2021-01-13,,estimate based on partial data,1572,1641,584,828,1229,1431,1714,1971,2702
Iowa,2021-01-14,,estimate based on partial data,1459,1518,541,755,1131,1325,1588,1837,2472
Iowa,2021-01-15,,estimate based on partial data,1295,1363,478,692,1028,1190,1416,1643,2252
Iowa,2021-01-16,,estimate based on partial data,1021,1074,391,531,801,930,1111,1293,1794
Iowa,2021-01-17,,estimate based on partial data,655,694,262,340,504,595,718,838,1188
Iowa,2021-01-18,,estimate based on partial data,761,809,319,394,580,693,838,974,1399
Iowa,2021-01-19,,forecast,876,939,387,440,664,784,970,1140,1660
Iowa,2021-01-20,,forecast,1140,1223,526,546,853,1019,1261,1503,2199
Iowa,2021-01-21,,forecast,1030,1124,508,496,766,922,1148,1371,2092
Iowa,2021-01-22,,forecast,904,999,473,422,662,803,1026,1228,1891
Iowa,2021-01-23,,forecast,706,783,400,311,506,621,797,951,1529
Iowa,2021-01-24,,forecast,449,512,286,195,321,399,513,621,1031
Iowa,2021-01-25,,forecast,520,604,360,216,360,452,601,746,1268
Iowa,2021-01-26,,forecast,588,702,462,228,400,505,685,878,1556
Iowa,2021-01-27,,forecast,741,920,683,283,497,637,863,1132,2150
Iowa,2021-01-28,,forecast,678,849,667,232,436,575,796,1070,1939
Iowa,2021-01-29,,forecast,587,768,666,206,375,499,706,930,1894
Iowa,2021-01-30,,forecast,453,615,595,148,285,378,547,746,1590
Iowa,2021-01-31,,forecast,294,411,448,89,180,243,358,491,1053
Iowa,2021-02-01,,forecast,330,487,574,98,195,273,406,594,1327
Kansas,2020-09-28,,estimate,800,1138,1139,67,341,586,1064,1597,3279
Kansas,2020-09-29,,estimate,95,137,138,7,41,70,124,191,415
Kansas,2020-09-30,,estimate,709,1040,1096,61,300,535,918,1398,3096
Kansas,2020-10-01,,estimate,75,113,121,6,32,55,100,148,351
Kansas,2020-10-02,,estimate,774,1167,1231,65,339,579,1028,1546,3613
Kansas,2020-10-03,,estimate,74,112,123,5,31,55,97,149,343
Kansas,2020-10-04,,estimate,60,90,104,4,25,45,79,119,274
Kansas,2020-10-05,,estimate,926,1390,1436,84,408,706,1236,1883,4228
Kansas,2020-10-06,,estimate,112,163,175,9,48,84,144,217,494
Kansas,2020-10-07,,estimate,895,1306,1356,79,392,675,1162,1765,3873
Kansas,2020-10-08,,estimate,96,140,150,6,41,71,124,191,416
Kansas,2020-10-09,,estimate,996,1474,1586,88,425,730,1302,1986,4611
Kansas,2020-10-10,,estimate,93,137,145,8,39,70,121,183,417
Kansas,2020-10-11,,estimate,74,110,115,6,32,56,97,148,337
Kansas,2020-10-12,,estimate,1192,1773,1858,99,530,901,1577,2424,5298
Kansas,2020-10-13,,estimate,142,204,208,10,62,108,186,283,607
Kansas,2020-10-14,,estimate,1130,1634,1659,92,472,846,1496,2254,4925
Kansas,2020-10-15,,estimate,115,167,175,9,50,85,152,226,495
Kansas,2020-10-16,,estimate,1206,1745,1804,101,526,915,1575,2343,5086
Kansas,2020-10-17,,estimate,110,164,175,9,45,80,146,224,493
Kansas,2020-10-18,,estimate,92,133,140,7,38,68,120,181,399
Kansas,2020-10-19,,estimate,1569,2154,2130,128,662,1132,2015,2940,6247
Kansas,2020-10-20,,estimate,173,249,253,14,73,128,227,342,744
Kansas,2020-10-21,,estimate,1382,1976,2047,114,610,1032,1793,2604,5958
Kansas,2020-10-22,,estimate,144,206,207,11,64,109,187,278,627
Kansas,2020-10-23,,estimate,1519,2162,2190,122,645,1124,1960,2920,6658
Kansas,2020-10-24,,estimate,135,204,223,12,59,102,181,264,637
Kansas,2020-10-25,,estimate,113,167,172,10,49,84,149,226,515
Kansas,2020-10-26,,estimate,1762,2593,2636,158,771,1297,2357,3525,7951
Kansas,2020-10-27,,estimate,203,297,322,18,87,150,267,399,883
Kansas,2020-10-28,,estimate,1688,2412,2411,150,746,1280,2189,3287,7133
Kansas,2020-10-29,,estimate,174,252,263,13,72,129,226,345,754
Kansas,2020-10-30,,estimate,1788,2651,2698,161,823,1402,2355,3564,7967
Kansas,2020-10-31,,estimate,169,246,252,14,72,126,222,332,735
Kansas,2020-11-01,,estimate,133,192,201,11,58,98,174,258,562
Kansas,2020-11-02,,estimate,2182,3122,3125,190,951,1642,2813,4234,9120
Kansas,2020-11-03,,estimate,250,373,396,20,110,187,326,506,1133
Kansas,2020-11-04,,estimate,1878,2780,2869,157,792,1369,2515,3757,8595
Kansas,2020-11-05,,estimate,215,303,308,16,88,158,275,414,906
Kansas,2020-11-06,,estimate,2152,3142,3240,201,941,1623,2843,4262,9344
Kansas,2020-11-07,,estimate,199,287,288,15,86,146,260,396,849
Kansas,2020-11-08,,estimate,156,236,246,13,69,118,210,323,711
Kansas,2020-11-09,,estimate,2600,3731,3745,237,1149,1973,3372,4989,11303
Kansas,2020-11-10,,estimate,288,421,437,24,121,211,377,577,1272
Kansas,2020-11-11,,estimate,2397,3475,3549,206,995,1778,3152,4687,10653
Kansas,2020-11-12,,estimate,239,352,362,24,108,183,311,473,1064
Kansas,2020-11-13,,estimate,2544,3621,3615,214,1108,1853,3325,4966,10651
Kansas,2020-11-14,,estimate,235,339,363,19,99,171,299,450,1042
Kansas,2020-11-15,,estimate,182,273,299,14,77,137,240,363,830
Kansas,2020-11-16,,estimate,2909,4163,4336,248,1319,2169,3753,5541,12419
Kansas,2020-11-17,,estimate,336,490,513,28,147,254,440,679,1436
Kansas,2020-11-18,,estimate,2620,3835,3900,222,1167,1967,3406,5144,11435
Kansas,2020-11-19,,estimate,270,394,416,22,118,200,349,532,1199
Kansas,2020-11-20,,estimate,2820,3993,3939,240,1188,2098,3652,5444,12168
Kansas,2020-11-21,,estimate,246,371,412,24,108,185,328,492,1101
Kansas,2020-11-22,,estimate,196,288,307,14,82,145,255,386,886
Kansas,2020-11-23,,estimate,3163,4603,4748,249,1341,2366,4220,6275,13733
Kansas,2020-11-24,,estimate,364,542,557,31,161,274,490,729,1628
Kansas,2020-11-25,,estimate,2868,4056,4034,255,1225,2143,3687,5542,12167
Kansas,2020-11-26,,estimate,288,421,453,20,124,210,372,569,1234
Kansas,2020-11-27,,estimate,3042,4321,4398,253,1348,2308,3923,5747,13074
Kansas,2020-11-28,,estimate,268,398,417,23,118,203,347,543,1188
Kansas,2020-11-29,,estimate,198,310,354,16,86,145,269,405,968
Kansas,2020-11-30,,estimate,3473,5030,5115,319,1522,2587,4480,6865,15054
Kansas,2020-12-01,,estimate,392,583,603,32,178,292,519,779,1795
Kansas,2020-12-02,,estimate,3154,4373,4430,261,1346,2331,4024,5797,12761
Kansas,2020-12-03,,estimate,325,457,463,26,139,244,418,620,1342
Kansas,2020-12-04,,estimate,3236,4664,4676,296,1444,2413,4296,6335,13555
Kansas,2020-12-05,,estimate,296,426,438,26,129,218,394,570,1262
Kansas,2020-12-06,,estimate,229,346,367,19,100,171,308,472,1029
Kansas,2020-12-07,,estimate,3482,5143,5337,301,1500,2636,4547,7032,15686
Kansas,2020-12-08,,estimate,420,616,657,35,182,314,540,818,1864
Kansas,2020-12-09,,estimate,3294,4799,4853,287,1436,2474,4351,6624,14361
Kansas,2020-12-10,,estimate,340,500,529,27,143,251,451,670,1523
Kansas,2020-12-11,,estimate,3440,4970,5121,308,1467,2515,4466,6686,15313
Kansas,2020-12-12,,estimate,304,444,441,28,132,230,406,615,1339
Kansas,2020-12-13,,estimate,254,370,397,20,110,190,333,493,1096
Kansas,2020-12-14,,estimate,3739,5408,5482,357,1661,2814,4905,7338,16304
Kansas,2020-12-15,,estimate,448,648,672,36,193,338,573,874,1924
Kansas,2020-12-16,,estimate,3310,4891,4989,322,1543,2519,4390,6651,14444
Kansas,2020-12-17,,estimate,360,527,560,31,150,267,471,695,1547
Kansas,2020-12-18,,estimate,3555,5049,4892,321,1539,2649,4712,6956,14846
Kansas,2020-12-19,,estimate,324,470,490,28,140,240,421,625,1428
Kansas,2020-12-20,,estimate,264,385,398,20,113,197,338,518,1183
Kansas,2020-12-21,,estimate,4258,6027,6024,386,1832,3171,5434,8240,17757
Kansas,2020-12-22,,estimate,476,701,741,47,215,365,619,925,2153
Kansas,2020-12-23,,estimate,3604,5317,5625,313,1558,2663,4730,7113,15922
Kansas,2020-12-24,,estimate,387,560,577,35,170,288,505,747,1664
Kansas,2020-12-25,,estimate,3748,5501,5557,314,1677,2856,4953,7468,16433
Kansas,2020-12-26,,estimate,362,521,525,31,154,272,472,702,1567
Kansas,2020-12-27,,estimate,286,422,451,23,121,209,375,561,1292
Kansas,2020-12-28,,estimate,4549,6461,6615,409,1903,3321,5927,8763,19030
Kansas,2020-12-29,,estimate,490,733,799,43,213,361,646,992,2214
Kansas,2020-12-30,,estimate,4084,5710,5711,377,1749,2965,5217,7689,16705
Kansas,2020-12-31,,estimate,412,597,619,36,183,302,529,802,1765
Kansas,2021-01-01,,estimate,4101,6072,6212,363,1822,3089,5447,8324,18066
Kansas,2021-01-02,,estimate,376,545,542,33,167,284,495,750,1644
Kansas,2021-01-03,,estimate,308,439,440,27,134,230,408,592,1297
Kansas,2021-01-04,,estimate,4746,7020,7264,483,2100,3517,6240,9510,20960
Kansas,2021-01-05,,estimate,527,802,891,44,227,398,697,1084,2395
Kansas,2021-01-06,,estimate,4220,6262,6549,366,1821,3140,5537,8419,19122
Kansas,2021-01-07,,estimate,445,667,710,38,190,328,588,892,2019
Kansas,2021-01-08,,estimate based on partial data,4517,6778,7254,382,1960,3360,6043,9260,20190
Kansas,2021-01-09,,estimate based on partial data,412,600,625,31,177,307,529,797,1798
Kansas,2021-01-10,,estimate based on partial data,321,474,500,28,137,234,417,639,1420
Kansas,2021-01-11,,estimate based on partial data,5160,7715,8101,467,2306,3803,6851,10389,23358
Kansas,2021-01-12,,estimate based on partial data,602,904,968,56,259,438,796,1196,2782
Kansas,2021-01-13,,estimate based on partial data,4494,7000,7575,397,1982,3401,5970,9429,21498
Kansas,2021-01-14,,estimate based on partial data,481,741,848,43,199,358,636,972,2289
Kansas,2021-01-15,,estimate based on partial data,4904,7412,8076,409,2002,3605,6484,10071,22650
Kansas,2021-01-16,,estimate based on partial data,457,686,732,41,192,340,609,918,2139
Kansas,2021-01-17,,estimate based on partial data,367,543,593,31,155,274,480,733,1606
Kansas,2021-01-18,,estimate based on partial data,5518,8578,9539,498,2431,4057,7475,11381,26550
Kansas,2021-01-19,,forecast,642,1016,1208,52,265,466,852,1320,3278
Kansas,2021-01-20,,forecast,5042,7972,9185,413,2224,3751,6687,10304,25027
Kansas,2021-01-21,,forecast,532,843,998,47,223,397,699,1075,2657
Kansas,2021-01-22,,forecast,5350,8580,13147,418,2200,3926,7014,11110,27049
Kansas,2021-01-23,,forecast,482,777,904,41,203,359,654,1026,2477
Kansas,2021-01-24,,forecast,389,604,733,30,158,290,506,778,1882
Kansas,2021-01-25,,forecast,6374,10146,13056,518,2630,4595,8263,12643,31843
Kansas,2021-01-26,,forecast,707,1198,1562,57,290,512,922,1472,4037
Kansas,2021-01-27,,forecast,5739,9427,12041,421,2275,4108,7729,11850,31013
Kansas,2021-01-28,,forecast,548,974,1518,37,221,405,734,1168,3166
Kansas,2021-01-29,,forecast,6002,10378,14375,451,2366,4343,8095,13090,33887
Kansas,2021-01-30,,forecast,515,949,1479,40,205,378,707,1114,3091
Kansas,2021-01-31,,forecast,418,733,1056,32,167,301,569,925,2434
Kansas,2021-02-01,,forecast,6408,11731,17777,547,2664,4698,8729,14141,39055
Kentucky,2020-09-28,,estimate,545,581,234,264,415,496,602,710,1021
Kentucky,2020-09-29,,estimate,716,751,290,350,543,648,786,912,1283
Kentucky,2020-09-30,,estimate,840,894,358,405,644,768,932,1086,1554
Kentucky,2020-10-01,,estimate,725,772,310,354,551,664,802,944,1351
Kentucky,2020-10-02,,estimate,859,909,368,410,643,768,950,1110,1592
Kentucky,2020-10-03,,estimate,903,960,393,432,686,810,996,1182,1673
Kentucky,2020-10-04,,estimate,583,618,248,281,440,526,643,747,1083
Kentucky,2020-10-05,,estimate,683,728,292,336,517,619,761,895,1256
Kentucky,2020-10-06,,estimate,866,914,368,422,653,779,948,1104,1591
Kentucky,2020-10-07,,estimate,1016,1078,429,486,764,916,1132,1343,1868
Kentucky,2020-10-08,,estimate,869,918,359,423,659,787,957,1122,1573
Kentucky,2020-10-09,,estimate,1002,1063,420,493,764,904,1111,1307,1844
Kentucky,2020-10-10,,estimate,1064,1134,449,529,807,964,1190,1395,1966
Kentucky,2020-10-11,,estimate,690,727,282,334,526,627,759,889,1238
Kentucky,2020-10-12,,estimate,793,839,327,390,604,713,884,1027,1418
Kentucky,2020-10-13,,estimate,1029,1083,424,507,780,927,1127,1312,1855
Kentucky,2020-10-14,,estimate,1189,1254,496,568,890,1068,1315,1538,2171
Kentucky,2020-10-15,,estimate,1024,1076,419,496,773,930,1129,1322,1837
Kentucky,2020-10-16,,estimate,1181,1253,490,582,903,1065,1315,1526,2131
Kentucky,2020-10-17,,estimate,1249,1324,521,610,954,1126,1383,1629,2273
Kentucky,2020-10-18,,estimate,826,878,348,406,629,746,916,1075,1528
Kentucky,2020-10-19,,estimate,953,1011,401,465,723,866,1048,1239,1731
Kentucky,2020-10-20,,estimate,1211,1283,506,587,924,1097,1335,1564,2204
Kentucky,2020-10-21,,estimate,1439,1524,608,706,1090,1292,1594,1862,2637
Kentucky,2020-10-22,,estimate,1212,1285,496,604,928,1105,1345,1579,2173
Kentucky,2020-10-23,,estimate,1459,1546,606,722,1115,1328,1610,1879,2653
Kentucky,2020-10-24,,estimate,1556,1626,625,752,1176,1407,1701,1978,2775
Kentucky,2020-10-25,,estimate,999,1061,415,499,766,907,1092,1280,1843
Kentucky,2020-10-26,,estimate,1171,1231,484,553,880,1060,1296,1508,2097
Kentucky,2020-10-27,,estimate,1485,1572,616,718,1131,1339,1644,1915,2693
Kentucky,2020-10-28,,estimate,1762,1853,722,851,1333,1595,1931,2257,3186
Kentucky,2020-10-29,,estimate,1520,1600,626,721,1149,1363,1683,1975,2727
Kentucky,2020-10-30,,estimate,1756,1853,707,851,1350,1593,1941,2264,3137
Kentucky,2020-10-31,,estimate,1882,1994,794,901,1439,1696,2078,2437,3484
Kentucky,2020-11-01,,estimate,1228,1292,503,607,926,1107,1359,1577,2215
Kentucky,2020-11-02,,estimate,1450,1525,608,706,1082,1305,1590,1858,2674
Kentucky,2020-11-03,,estimate,1836,1932,756,889,1384,1653,2028,2367,3345
Kentucky,2020-11-04,,estimate,2182,2305,895,1078,1653,1972,2401,2812,3995
Kentucky,2020-11-05,,estimate,1837,1929,756,877,1388,1652,2013,2347,3350
Kentucky,2020-11-06,,estimate,2158,2277,888,1041,1624,1928,2385,2814,3891
Kentucky,2020-11-07,,estimate,2294,2418,931,1132,1742,2071,2520,2955,4100
Kentucky,2020-11-08,,estimate,1494,1565,590,742,1140,1359,1644,1888,2636
Kentucky,2020-11-09,,estimate,1777,1851,718,851,1327,1598,1944,2250,3146
Kentucky,2020-11-10,,estimate,2196,2324,900,1058,1679,1996,2433,2844,3989
Kentucky,2020-11-11,,estimate,2584,2738,1073,1271,1966,2336,2852,3380,4687
Kentucky,2020-11-12,,estimate,2206,2326,908,1049,1686,2005,2421,2842,4059
Kentucky,2020-11-13,,estimate,2590,2727,1057,1285,1951,2332,2854,3342,4668
Kentucky,2020-11-14,,estimate,2746,2903,1121,1364,2113,2499,3032,3514,4975
Kentucky,2020-11-15,,estimate,1773,1852,717,870,1326,1598,1943,2248,3178
Kentucky,2020-11-16,,estimate,2026,2149,855,978,1555,1825,2226,2620,3723
Kentucky,2020-11-17,,estimate,2600,2754,1084,1266,1984,2361,2861,3366,4735
Kentucky,2020-11-18,,estimate,3029,3200,1261,1465,2287,2740,3357,3934,5441
Kentucky,2020-11-19,,estimate,2550,2706,1054,1293,1933,2295,2835,3322,4620
Kentucky,2020-11-20,,estimate,2952,3103,1198,1445,2243,2664,3256,3781,5284
Kentucky,2020-11-21,,estimate,3086,3277,1309,1523,2318,2780,3414,4013,5716
Kentucky,2020-11-22,,estimate,2012,2133,847,980,1534,1819,2205,2598,3655
Kentucky,2020-11-23,,estimate,2300,2428,934,1131,1777,2094,2538,2958,4117
Kentucky,2020-11-24,,estimate,2851,3039,1204,1394,2181,2579,3151,3707,5291
Kentucky,2020-11-25,,estimate,3320,3497,1357,1636,2520,3009,3661,4272,5982
Kentucky,2020-11-26,,estimate,2842,2982,1132,1382,2166,2555,3140,3653,5021
